ID_PENJUALAN,TANGGAL,KODE_BARANG,NAMA_BARANG,QTY,HARGASATUAN,UTILITY
254,2010-06-07 22:08:32,0210035,LA LIGHTS MENTHOL 12S,1.0,6900.0,6900.0
361,2010-07-07 21:35:24,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
361,2010-07-07 21:35:24,007446,LAURIER ACTF DAY 4+1,1.0,3500.0,3500.0
378,2010-07-07 22:34:51,0330012,AQUA 1500ML 12 D 5500,1.0,2600.0,2600.0
378,2010-07-07 22:34:51,028372,GARUDA KEDELE ORIGINAL 75G,1.0,2500.0,2500.0
378,2010-07-07 22:34:51,0280205,GARUDA PILUS PEDAS95G,1.0,1950.0,1950.0
378,2010-07-07 22:34:51,004440,INTERBIS ROSE CREAM 240G,1.0,4000.0,4000.0
438,2010-08-07 06:04:55,0070735,GAS 3KG,1.0,13000.0,13000.0
366,2010-07-07 22:15:16,0210042,MARLBORO LIGHTS PUTIH20S,1.0,10700.0,10700.0
360,2010-07-07 21:29:05,0330012,AQUA 1500ML 12 D 5500,1.0,2600.0,2600.0
360,2010-07-07 21:29:05,0230009,SUNLIGHT LIME 90ML/R,1.0,950.0,950.0
366,2010-07-07 22:15:16,0210031,DJARUM SUPER 16S,1.0,10900.0,10900.0
549,2010-08-07 20:55:40,0300008,DANCOW FULL CREAM 200GR,1.0,13500.0,13500.0
376,2010-07-07 22:31:30,0070716,MOTHERLAND VANILA PLUS KEJU,1.0,6500.0,6500.0
376,2010-07-07 22:31:30,0240635,GIV SOAP UNGU,1.0,1400.0,1400.0
550,2010-08-07 20:58:22,0040157,ROMA KELAPA 300G,1.0,5800.0,5800.0
277,2010-06-07 23:31:44,008238,KAPAL API MOKA 40G,1.0,1700.0,1700.0
277,2010-06-07 23:31:44,041116,LILIN LAMPU,1.0,1700.0,1700.0
277,2010-06-07 23:31:44,0120166,ABC MR JUSSIE LECI200ML,1.0,2200.0,2200.0
277,2010-06-07 23:31:44,0210070,RED MILD 16S,1.0,6200.0,6200.0
277,2010-06-07 23:31:44,0210068,NEO MILD 16S,1.0,6500.0,6500.0
670,2010-09-07 12:40:32,0070725,ANEKA BOGA ROTI TAWAR,1.0,3000.0,3000.0
412,2010-08-07 00:37:32,0270227,SUN BERAS MERAH 120G/S,1.0,3450.0,3450.0
345,2010-07-07 20:25:43,0240694,LIFEBUOY SHP TOTALP 85G,1.0,1500.0,1500.0
345,2010-07-07 20:25:43,0240700,LIFEBUOY SOAP MILDCARE 85G,1.0,1700.0,1700.0
345,2010-07-07 20:25:43,0230008,SUNLIGHT CREAM LIME350G,1.0,3000.0,3000.0
433,2010-08-07 05:36:09,0070710,ROTI SEMPURNA,1.0,6000.0,6000.0
461,2010-08-07 10:55:35,0210045,LA LIGHTS MENTHOL 16S,1.0,9300.0,9300.0
466,2010-08-07 11:20:47,0340044,WALLS POPULAIRE CHO 90ML,1.0,3000.0,3000.0
453,2010-08-07 07:56:09,0120337,MIZONE ORANGE LIME 500ML,1.0,2650.0,2650.0
459,2010-08-07 10:53:44,030307,LACTONA 2 200G,1.0,14800.0,14800.0
460,2010-08-07 10:54:06,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
338,2010-07-07 19:59:55,0240582,PEPSODENT JR ORANGEF50G,1.0,3800.0,3800.0
338,2010-07-07 19:59:55,0080041,TEH SARIWANGI ASLI 25S,1.0,3700.0,3700.0
12676,2010-01-01 00:00:00,0120061,POCARI PET 350ML,1.0,4500.0,4500.0
441,2010-08-07 06:22:55,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
441,2010-08-07 06:22:55,0330013,AQUA 330ML 24 D 5400,1.0,1200.0,1200.0
16946,2010-09-09 19:17:45,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
357,2010-07-07 21:22:47,0190109,DAHLIA KAMPER 3S,1.0,5900.0,5900.0
357,2010-07-07 21:22:47,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
954,2010-10-07 21:40:06,0240134,PEPSODENT 190G,1.0,6000.0,6000.0
996,2010-10-07 23:13:20,007455,MODERN MODE PUF,1.0,3500.0,3500.0
955,2010-10-07 21:40:51,0210014,STAR MILD BIRU 16S,1.0,8900.0,8900.0
959,2010-10-07 21:47:53,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
960,2010-10-07 21:48:45,0210036,LA LIGHTS 16S,1.0,9300.0,9300.0
965,2010-10-07 21:55:15,0070816,ADES 600ML,1.0,2000.0,2000.0
970,2010-10-07 22:17:06,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
1015,2010-11-07 00:10:10,0210027,MARLBORO FILTER MERAH20S,1.0,10800.0,10800.0
967,2010-10-07 21:56:48,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
979,2010-10-07 22:32:16,0210013,CLAS MILD 12S,1.0,6899.985,6899.985
991,2010-10-07 22:46:11,0210007,GUDANG GARAM SURYA PREMIUM 12S,1.0,7900.0,7900.0
1016,2010-11-07 00:11:00,0210070,RED MILD 16S,1.0,6200.0,6200.0
990,2010-10-07 22:45:28,0270068,SGM 2 PRESINUTRI 150G,1.0,10500.0,10500.0
977,2010-10-07 22:28:34,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
997,2010-10-07 23:13:49,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
992,2010-10-07 22:49:41,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
1003,2010-10-07 23:40:21,0210074,BENTOEL BIRU 12,1.0,7200.0,7200.0
1011,2010-11-07 00:01:29,0210069,RED MILD MENTHOL 16S,1.0,6200.0,6200.0
1000,2010-10-07 23:29:47,0210024,DJI SAM SOE KRETEK 12,1.0,9400.0,9400.0
1019,2010-11-07 00:23:26,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
1008,2010-10-07 23:58:49,0210024,DJI SAM SOE KRETEK 12,1.0,9400.0,9400.0
1025,2010-11-07 01:34:43,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
1012,2010-11-07 00:02:47,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
1006,2010-10-07 23:45:27,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
1049,2010-11-07 09:08:33,0120299,VITAZONE CITRUS 480ML,1.0,2750.0,2750.0
1052,2010-11-07 10:09:47,0120285,BEE JELLY 100ML,1.0,2999.97,2999.97
1009,2010-10-07 23:59:34,0210030,DJARUM SUPER 12S,1.0,8653.58,8653.58
1027,2010-11-07 01:44:37,0210036,LA LIGHTS 16S,1.0,9300.0,9300.0
3837,2010-01-01 00:00:00,0280337,CHITATO AYAM BUMBU 40G,1.0,3875.0,3875.0
1035,2010-11-07 02:13:50,0210064,SURYA PROMILD 16S,1.0,7300.0,7300.0
1039,2010-11-07 02:22:23,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
976,2010-10-07 22:27:28,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
972,2010-10-07 22:21:44,006021,GULA PASIR 1/2 KG,1.0,5000.0,5000.0
11565,2010-01-01 00:00:00,0070735,GAS 3KG,1.0,12999.996,12999.996
988,2010-10-07 22:42:30,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
988,2010-10-07 22:42:30,0210036,LA LIGHTS 16S,1.0,9300.0,9300.0
986,2010-10-07 22:40:41,0210068,NEO MILD 16S,1.0,6700.0,6700.0
986,2010-10-07 22:40:41,0210015,U MILD 16S,1.0,7000.0,7000.0
886,2010-10-07 18:20:37,0100838,VIVA HB GREEN TEA 100ML,1.0,2841.0,2841.0
609,2010-09-07 07:35:20,0020011,BATERAI ALKALINE AAA,1.0,7800.0,7800.0
610,2010-09-07 07:35:40,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
633,2010-09-07 09:20:54,0070735,GAS 3KG,1.0,13000.0,13000.0
637,2010-09-07 09:42:13,0070735,GAS 3KG,1.0,13000.0,13000.0
616,2010-09-07 07:57:36,0210015,U MILD 16S,1.0,7000.0,7000.0
611,2010-09-07 07:37:40,0070709,DJARUM BLACK MENTHOL,1.0,9300.0,9300.0
646,2010-09-07 10:21:56,0070735,GAS 3KG,1.0,13000.0,13000.0
644,2010-09-07 09:58:15,0210027,MARLBORO FILTER MERAH20S,1.0,10800.0,10800.0
605,2010-09-07 07:04:24,016787,RITA BEDAK BABY 125GR,1.0,2700.0,2700.0
605,2010-09-07 07:04:24,016785,RITAROL BABY POWDER,1.0,2800.0,2800.0
605,2010-09-07 07:04:24,0260013,PRODENTAL SUPREME MEDIUM,1.0,1850.0,1850.0
627,2010-09-07 08:53:27,0070735,GAS 3KG,1.0,13000.0,13000.0
629,2010-09-07 09:06:44,0210045,LA LIGHTS MENTHOL 16S,1.0,9300.0,9300.0
651,2010-09-07 10:50:58,0070735,GAS 3KG,1.0,13000.0,13000.0
657,2010-09-07 11:20:31,0190142,SWAN NAPHTALINE 300G,1.0,13100.0,13100.0
625,2010-09-07 08:46:13,0070735,GAS 3KG,1.0,13000.0,13000.0
662,2010-09-07 11:45:46,0210049,DJI SAM SOE REFILL SUP PRE 12,1.0,12900.0,12900.0
678,2010-09-07 13:27:50,0340009,WALLS FEAST VANILLA65ML,1.0,3000.0,3000.0
666,2010-09-07 12:09:35,008,AXOGY 19L,1.0,10000.0,10000.0
674,2010-09-07 13:15:24,0210054,MARLBORO BLACK MENTHOL20S,1.0,9400.0,9400.0
680,2010-09-07 13:39:18,0330012,AQUA 1500ML 12 D 5500,1.0,2600.0,2600.0
890,2010-10-07 18:38:55,0120067,YOU C1000 ORANGE 500ML,1.0,6000.0,6000.0
694,2010-09-07 15:31:01,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
698,2010-09-07 16:20:26,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
707,2010-09-07 17:40:50,00200062,GILLETTE GOAL II,1.0,4000.0,4000.0
721,2010-09-07 19:48:19,042006,WALLS CORNETTO DISC CHOCOLATE,1.0,6000.0,6000.0
719,2010-09-07 19:40:21,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
709,2010-09-07 18:00:22,0210062,GUDANG GARAM PROFS 16S,1.0,9000.0,9000.0
752,2010-09-07 22:06:58,006021,GULA PASIR 1/2 KG,1.0,5000.0,5000.0
614,2010-09-07 07:45:41,0120338,YOU C1000 LEMON 500ML,1.0,6300.0,6300.0
11565,2010-01-01 00:00:00,006019,GULA PASIR 1KG,1.0,9800.0,9800.0
684,2010-09-07 14:11:21,010,KLIP PLASTIK 13X8.7=100LBR,1.0,4000.0,4000.0
656,2010-09-07 11:19:02,0190107,DAHLIA KAMPER K205 100G,1.0,4100.0,4100.0
648,2010-09-07 10:39:22,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
648,2010-09-07 10:39:22,0100119,CITRA H&B LWHT BNG120ML,1.0,6200.0,6200.0
660,2010-09-07 11:41:32,0120077,YOU C1000 LEMON 140ML,1.0,4500.0,4500.0
456,2010-08-07 10:08:11,0300063,ANLENE ACT COKLAT 100G,1.0,9700.0,9700.0
446,2010-08-07 07:12:22,0070735,GAS 3KG,1.0,13000.0,13000.0
474,2010-08-07 12:51:01,0070735,GAS 3KG,1.0,13000.0,13000.0
471,2010-08-07 12:23:34,0070735,GAS 3KG,1.0,13000.0,13000.0
444,2010-08-07 06:52:27,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
444,2010-08-07 06:52:27,0070735,GAS 3KG,1.0,13000.0,13000.0
476,2010-08-07 13:06:45,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
497,2010-08-07 16:32:11,0210070,RED MILD 16S,1.0,6200.0,6200.0
321,2010-07-07 19:18:43,0070722,ANEKA BOGA PIZZA,1.0,3000.0,3000.0
321,2010-07-07 19:18:43,0070717,MOTHERLAND SOBEK SPECIAL,1.0,5000.0,5000.0
321,2010-07-07 19:18:43,0190107,DAHLIA KAMPER K205 100G,1.0,4100.0,4100.0
321,2010-07-07 19:18:43,0100124,CITRA LST PURITY 120ML,1.0,7700.0,7700.0
481,2010-08-07 13:31:07,0070735,GAS 3KG,1.0,13000.0,13000.0
482,2010-08-07 13:32:53,0210009,GUDANG GARAM FILTER 12S,1.0,8200.0,8200.0
483,2010-08-07 13:46:29,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
489,2010-08-07 15:15:02,0070735,GAS 3KG,1.0,13000.0,13000.0
490,2010-08-07 15:15:22,0070735,GAS 3KG,1.0,13000.0,13000.0
485,2010-08-07 14:10:44,0070735,GAS 3KG,1.0,13000.0,13000.0
492,2010-08-07 15:30:45,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
494,2010-08-07 16:25:41,0070735,GAS 3KG,1.0,13000.0,13000.0
464,2010-08-07 11:15:33,0070725,ANEKA BOGA ROTI TAWAR,1.0,3000.0,3000.0
449,2010-08-07 07:17:27,0070735,GAS 3KG,1.0,13000.0,13000.0
496,2010-08-07 16:31:23,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
504,2010-08-07 17:08:19,0120161,MR JUSSIE SUSU ORN125ML,1.0,950.0,950.0
502,2010-08-07 17:04:08,0070735,GAS 3KG,1.0,13000.0,13000.0
506,2010-08-07 17:21:41,0120141,SARI KACANG IJO 250ML,1.0,2450.0,2450.0
512,2010-08-07 18:12:01,0210054,MARLBORO BLACK MENTHOL20S,1.0,9400.0,9400.0
587,2010-08-07 23:15:34,0210009,GUDANG GARAM FILTER 12S,1.0,8200.0,8200.0
510,2010-08-07 18:08:25,0070735,GAS 3KG,1.0,13000.0,13000.0
511,2010-08-07 18:10:09,0070735,GAS 3KG,1.0,13000.0,13000.0
581,2010-08-07 22:18:31,0210015,U MILD 16S,1.0,7000.0,7000.0
588,2010-08-07 23:17:57,0070735,GAS 3KG,1.0,13000.0,13000.0
11401,2010-01-01 00:00:00,430201,W/COCO ICE BON2SK100,1.0,1800.0,1800.0
7546,2010-07-08 17:19:54,0040091,CHO CHO CHO RICE CRISP40G,1.0,4000.0,4000.0
479,2010-08-07 13:23:33,0120085,SEGAR DINGIN SCT 7G,1.0,500.0,500.0
454,2010-08-07 08:40:30,034105,SEAGULL SANDAL,1.0,5500.0,5500.0
454,2010-08-07 08:40:30,0070735,GAS 3KG,1.0,13000.0,13000.0
463,2010-08-07 11:05:08,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
463,2010-08-07 11:05:08,0070709,DJARUM BLACK MENTHOL,1.0,9300.0,9300.0
589,2010-08-07 23:35:27,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
508,2010-08-07 17:33:48,035054,AMPLOP AMWAY 310,1.0,900.0,900.0
595,2010-09-07 00:51:13,0330003,AGUARIA 1500 ML 12 D 2400,1.0,3000.0,3000.0
728,2010-09-07 20:32:16,0070241,CHARM BF EXTRA MAXI 10P,1.0,4400.0,4400.0
604,2010-09-07 07:04:06,0070735,GAS 3KG,1.0,13000.0,13000.0
668,2010-09-07 12:21:49,0160500,MAMY POKO L1,1.0,3100.0,3100.0
491,2010-08-07 15:17:46,0100893,REXONA DEO FRESH34G,1.0,5600.0,5600.0
668,2010-09-07 12:21:49,0120162,MR JUSSIE SUSU MGG125ML,1.0,950.0,950.0
736,2010-09-07 21:25:28,0210068,NEO MILD 16S,1.0,6700.0,6700.0
672,2010-09-07 12:58:42,0330013,AQUA 330ML 24 D 5400,1.0,1200.0,1200.0
458,2010-08-07 10:50:33,0120159,ABC KACANG HIJAU 250ML,1.0,2700.0,2700.0
458,2010-08-07 10:50:33,0240337,DETTOL SOAP ACTI 70G4+1,1.0,2500.0,2500.0
458,2010-08-07 10:50:33,0240700,LIFEBUOY SOAP MILDCARE 85G,1.0,1700.0,1700.0
458,2010-08-07 10:50:33,0240712,LIFEBUOY SOAP NATPURE 85G,1.0,1800.0,1800.0
675,2010-09-07 13:17:29,0120338,YOU C1000 LEMON 500ML,1.0,6300.0,6300.0
525,2010-08-07 19:19:13,0100809,PONDS WHITE B FF50G,1.0,8900.0,8900.0
500,2010-08-07 16:48:33,0330012,AQUA 1500ML 12 D 5500,1.0,2600.0,2600.0
500,2010-08-07 16:48:33,0070735,GAS 3KG,1.0,13000.0,13000.0
525,2010-08-07 19:19:13,0120222,CAP KAKI TIGA LP STRAW 320ML,1.0,5000.0,5000.0
734,2010-09-07 21:17:34,0210054,MARLBORO BLACK MENTHOL20S,1.0,9400.0,9400.0
745,2010-09-07 21:49:20,0340044,WALLS POPULAIRE CHO 90ML,1.0,3000.0,3000.0
574,2010-08-07 21:55:08,006019,GULA PASIR 1KG,1.0,9000.0,9000.0
574,2010-08-07 21:55:08,006021,GULA PASIR 1/2 KG,1.0,4500.0,4500.0
739,2010-09-07 21:30:42,0130054,HEMART 1000ML/REFF,1.0,9500.0,9500.0
473,2010-08-07 12:31:37,0200288,SUGUS ORANGE 30G,1.0,1800.0,1800.0
11401,2010-01-01 00:00:00,0340002,WALLS PADDLE P JELLY WAVE 60ML,1.0,2000.0,2000.0
690,2010-09-07 14:57:12,0330002,AGUARIA 600ML 24 D 6000,1.0,1500.0,1500.0
682,2010-09-07 13:51:28,0200285,DOUBLEMINT 5S 15G,1.0,2000.0,2000.0
585,2010-08-07 22:55:55,0120290,ENERGEN JAHE 30G/S,1.0,999.0,999.0
582,2010-08-07 22:20:38,0270024,DANCOW BATITA MADU 150GR,1.0,9800.0,9800.0
582,2010-08-07 22:20:38,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
20148,2010-01-01 00:00:00,006019,GULA PASIR 1KG,1.0,9800.0,9800.0
664,2010-09-07 12:01:30,0280167,GARUDA PILUS SAPI PNG20G,1.0,500.0,500.0
664,2010-09-07 12:01:30,0040180,GERY TOYA TOYA CKLT14G,1.0,500.0,500.0
26179,2010-07-10 12:34:52,0070708,WALLS MOO MINI 35ML,1.0,1500.0,1500.0
715,2010-09-07 18:21:29,0100893,REXONA DEO FRESH34G,1.0,5600.0,5600.0
559,2010-08-07 21:28:59,0200245,OKKY JELLY DRINK APEL 195G,1.0,750.0,750.0
559,2010-08-07 21:28:59,006020,GULA PASIR 1/4KG,1.0,2500.0,2500.0
750,2010-09-07 22:01:52,0340044,WALLS POPULAIRE CHO 90ML,1.0,3000.0,3000.0
781,2010-10-07 00:14:53,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
754,2010-09-07 22:09:52,0210004,WISMILAK DIPLOMAT 12S,1.0,8500.0,8500.0
746,2010-09-07 21:49:55,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
759,2010-09-07 22:18:06,0240099,LUX SOFT KISS PINK90G,1.0,1650.0,1650.0
706,2010-09-07 17:39:15,0240621,DETTOL SBN CAIR 100ML,1.0,9861.0,9861.0
706,2010-09-07 17:39:15,0120337,MIZONE ORANGE LIME 500ML,1.0,2650.0,2650.0
763,2010-09-07 22:37:54,0160500,MAMY POKO L1,1.0,3100.0,3100.0
758,2010-09-07 22:17:22,0210007,GUDANG GARAM SURYA PREMIUM 12S,1.0,7900.0,7900.0
765,2010-09-07 22:44:19,007447,CHARM PENTY PARFUM,1.0,6600.0,6600.0
767,2010-09-07 23:00:08,0260013,PRODENTAL SUPREME MEDIUM,1.0,1850.0,1850.0
792,2010-10-07 01:46:59,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
708,2010-09-07 17:41:52,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
768,2010-09-07 23:06:19,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
726,2010-09-07 20:25:57,0070709,DJARUM BLACK MENTHOL,1.0,9300.0,9300.0
673,2010-09-07 12:59:44,0330002,AGUARIA 600ML 24 D 6000,1.0,1500.0,1500.0
673,2010-09-07 12:59:44,0120337,MIZONE ORANGE LIME 500ML,1.0,2650.0,2650.0
673,2010-09-07 12:59:44,0120171,COCA COLA ZERO 250ML,1.0,4150.0,4150.0
726,2010-09-07 20:25:57,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
717,2010-09-07 19:11:01,0330010,AQUA 240ML,1.0,500.0,500.0
760,2010-09-07 22:19:31,0210062,GUDANG GARAM PROFS 16S,1.0,8947.092,8947.092
723,2010-09-07 20:16:54,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
725,2010-09-07 20:24:33,042006,WALLS CORNETTO DISC CHOCOLATE,1.0,6000.0,6000.0
725,2010-09-07 20:24:33,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
776,2010-09-07 23:29:01,0210009,GUDANG GARAM FILTER 12S,1.0,8353.815,8353.815
773,2010-09-07 23:24:19,0240694,LIFEBUOY SHP TOTALP 85G,1.0,1500.0,1500.0
692,2010-09-07 15:17:21,035034,MIKA SAMPUL INTR FOLDER,1.0,1550.0,1550.0
692,2010-09-07 15:17:21,035033,MIKA SAMPUL,1.0,500.0,500.0
2421,2010-01-01 00:00:00,0070832,ARBAIN MADU BUNGA KARET 110ML,1.0,0.0,0.0
730,2010-09-07 21:12:13,0120171,COCA COLA ZERO 250ML,1.0,4150.0,4150.0
22280,2010-01-01 00:00:00,0200061,DYNAMITE COKLT 50S 175G,1.0,4620.0,4620.0
20870,2010-01-01 00:00:00,0210030,DJARUM SUPER 12S,1.0,8700.0,8700.0
600,2010-09-07 06:57:19,0230113,ATTACK SOFTENER 50G,1.0,1000.0,1000.0
600,2010-09-07 06:57:19,0240700,LIFEBUOY SOAP MILDCARE 85G,1.0,1700.0,1700.0
600,2010-09-07 06:57:19,0070395,PASEO ELEGANT 4PC,1.0,3700.0,3700.0
600,2010-09-07 06:57:19,0120348,MIZONE LYCHEE LEMON 500ML,1.0,2650.0,2650.0
600,2010-09-07 06:57:19,0040301,OREO STROWBERY29.4G,1.0,1000.0,1000.0
600,2010-09-07 06:57:19,0040123,OREO VANILA 29.4G,1.0,1000.0,1000.0
650,2010-09-07 10:42:18,0240096,LUX POWER ME UP ORNG90G,1.0,2000.0,2000.0
705,2010-09-07 17:35:38,0040424,GERY CHOCOLATOS MINI 30G,1.0,1100.0,1100.0
782,2010-10-07 00:15:09,0120171,COCA COLA ZERO 250ML,1.0,4150.0,4150.0
553,2010-08-07 21:04:51,0130025,BLUE BAND 200G/S,1.0,4900.0,4900.0
553,2010-08-07 21:04:51,0170185,POLYTEX SABUT STAILESS,1.0,1750.0,1750.0
553,2010-08-07 21:04:51,0190149,DAHLIA KAMPER K 24,1.0,3400.0,3400.0
553,2010-08-07 21:04:51,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
784,2010-10-07 00:34:16,0210068,NEO MILD 16S,1.0,6700.0,6700.0
642,2010-09-07 09:49:31,042006,WALLS CORNETTO DISC CHOCOLATE,1.0,6000.0,6000.0
787,2010-10-07 00:39:26,0210031,DJARUM SUPER 16S,1.0,10900.0,10900.0
712,2010-09-07 18:09:07,0340001,WALLS PADDLE P TRICO60ML,1.0,1500.0,1500.0
580,2010-08-07 22:17:13,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
580,2010-08-07 22:17:13,0210024,DJI SAM SOE KRETEK 12,1.0,9400.0,9400.0
798,2010-10-07 07:30:52,0070735,GAS 3KG,1.0,13000.0,13000.0
833,2010-10-07 12:55:51,0340001,WALLS PADDLE P TRICO60ML,1.0,1500.0,1500.0
795,2010-10-07 03:20:15,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
824,2010-10-07 11:24:12,0070735,GAS 3KG,1.0,13000.0,13000.0
797,2010-10-07 07:30:31,0070735,GAS 3KG,1.0,13000.0,13000.0
801,2010-10-07 07:41:28,0070735,GAS 3KG,1.0,13000.0,13000.0
805,2010-10-07 10:02:24,0070735,GAS 3KG,1.0,13000.0,13000.0
807,2010-10-07 10:08:36,0070724,ANEKA BOGA BROWNIES CUP,1.0,2000.0,2000.0
14755,2010-03-09 11:30:58,0070735,GAS 3KG,1.0,12999.99,12999.99
586,2010-08-07 23:13:23,0210068,NEO MILD 16S,1.0,6500.0,6500.0
586,2010-08-07 23:13:23,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
775,2010-09-07 23:27:19,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
769,2010-09-07 23:07:09,0210012,GUDANG GARAM KRETEK12S,1.0,5900.0,5900.0
769,2010-09-07 23:07:09,0210035,LA LIGHTS MENTHOL 12S,1.0,6900.0,6900.0
772,2010-09-07 23:23:48,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
772,2010-09-07 23:23:48,0210042,MARLBORO LIGHTS PUTIH20S,1.0,10800.0,10800.0
9321,2010-01-01 00:00:00,0210030,DJARUM SUPER 12S,1.0,8500.016,8500.016
554,2010-08-07 21:09:34,006021,GULA PASIR 1/2 KG,1.0,4500.0,4500.0
554,2010-08-07 21:09:34,019245,DAHLIA ANTI JAMUR,1.0,4700.0,4700.0
686,2010-09-07 14:40:25,0240133,PEPSODENT 75G,1.0,2350.0,2350.0
686,2010-09-07 14:40:25,0130057,FORTUNE 1000L/R,1.0,9050.0,9050.0
686,2010-09-07 14:40:25,0100116,CITRA H&B LWE MTIA 60ML,1.0,4800.0,4800.0
686,2010-09-07 14:40:25,0230129,BUKRIM 5000 /550G,1.0,3700.0,3700.0
686,2010-09-07 14:40:25,0210032,DJARUM 76 12S,1.0,5800.0,5800.0
815,2010-10-07 10:35:29,0210027,MARLBORO FILTER MERAH20S,1.0,10800.0,10800.0
909,2010-10-07 20:09:50,0330002,AGUARIA 600ML 24 D 6000,1.0,1500.0,1500.0
814,2010-10-07 10:29:29,0210024,DJI SAM SOE KRETEK 12,1.0,9400.0,9400.0
841,2010-10-07 13:32:39,007448,NASA TISSUE ROLL,1.0,1700.0,1700.0
789,2010-10-07 00:57:24,0120338,YOU C1000 LEMON 500ML,1.0,6300.0,6300.0
756,2010-09-07 22:15:06,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
756,2010-09-07 22:15:06,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
757,2010-09-07 22:16:24,0210009,GUDANG GARAM FILTER 12S,1.0,8353.815,8353.815
757,2010-09-07 22:16:24,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
789,2010-10-07 00:57:24,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
2199,2010-01-01 00:00:00,0330007,AGUARIA CUP 240ML,1.0,500.0,500.0
838,2010-10-07 13:20:12,0070718,MOTHERLAND SEMIR,1.0,6000.0,6000.0
840,2010-10-07 13:31:48,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
864,2010-10-07 15:53:27,0210070,RED MILD 16S,1.0,6200.0,6200.0
844,2010-10-07 13:37:07,0120337,MIZONE ORANGE LIME 500ML,1.0,2650.0,2650.0
854,2010-10-07 15:11:19,0210027,MARLBORO FILTER MERAH20S,1.0,10800.0,10800.0
859,2010-10-07 15:21:10,0270064,SGM 1 ANANDA 150 G,1.0,10700.0,10700.0
771,2010-09-07 23:19:35,0120067,YOU C1000 ORANGE 500ML,1.0,6000.0,6000.0
771,2010-09-07 23:19:35,0210004,WISMILAK DIPLOMAT 12S,1.0,8500.0,8500.0
7231,2010-06-08 15:27:48,0270004,DANCOW INSTAN ZINK 200GR,1.0,13800.0,13800.0
26229,2010-07-10 17:05:19,0070257,CHARM BODY F ACT SLIM W10P,1.0,5200.0,5200.0
806,2010-10-07 10:07:47,004439,CHOCLTE SHORTCAKE 225G,1.0,6600.0,6600.0
806,2010-10-07 10:07:47,0070721,ANEKA BOGA ROTI SEMIR,1.0,9000.0,9000.0
