ID_PENJUALAN,KODE_BARANG,NAMA_BARANG,QTY,HARGASATUAN,Utility
648,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
648,0100119,CITRA H&B LWHT BNG120ML,1.0,6200.0,6200.0
660,0120077,YOU C1000 LEMON 140ML,1.0,4500.0,4500.0
456,0300063,ANLENE ACT COKLAT 100G,1.0,9700.0,9700.0
446,0070735,GAS 3KG,1.0,13000.0,13000.0
474,0070735,GAS 3KG,1.0,13000.0,13000.0
471,0070735,GAS 3KG,1.0,13000.0,13000.0
444,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
444,0070735,GAS 3KG,1.0,13000.0,13000.0
476,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
497,0210070,RED MILD 16S,1.0,6200.0,6200.0
321,0070722,ANEKA BOGA PIZZA,1.0,3000.0,3000.0
321,0070717,MOTHERLAND SOBEK SPECIAL,1.0,5000.0,5000.0
321,0190107,DAHLIA KAMPER K205 100G,1.0,4100.0,4100.0
321,0100124,CITRA LST PURITY 120ML,1.0,7700.0,7700.0
481,0070735,GAS 3KG,1.0,13000.0,13000.0
482,0210009,GUDANG GARAM FILTER 12S,1.0,8200.0,8200.0
483,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
489,0070735,GAS 3KG,1.0,13000.0,13000.0
490,0070735,GAS 3KG,1.0,13000.0,13000.0
485,0070735,GAS 3KG,1.0,13000.0,13000.0
492,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
494,0070735,GAS 3KG,1.0,13000.0,13000.0
464,0070725,ANEKA BOGA ROTI TAWAR,1.0,3000.0,3000.0
449,0070735,GAS 3KG,1.0,13000.0,13000.0
496,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
504,0120161,MR JUSSIE SUSU ORN125ML,1.0,950.0,950.0
502,0070735,GAS 3KG,1.0,13000.0,13000.0
506,0120141,SARI KACANG IJO 250ML,1.0,2450.0,2450.0
512,0210054,MARLBORO BLACK MENTHOL20S,1.0,9400.0,9400.0
587,0210009,GUDANG GARAM FILTER 12S,1.0,8200.0,8200.0
510,0070735,GAS 3KG,1.0,13000.0,13000.0
511,0070735,GAS 3KG,1.0,13000.0,13000.0
581,0210015,U MILD 16S,1.0,7000.0,7000.0
588,0070735,GAS 3KG,1.0,13000.0,13000.0
11401,430201,W/COCO ICE BON2SK100,1.0,1800.0,1800.0
7546,0040091,CHO CHO CHO RICE CRISP40G,1.0,4000.0,4000.0
479,0120085,SEGAR DINGIN SCT 7G,1.0,500.0,500.0
454,034105,SEAGULL SANDAL,1.0,5500.0,5500.0
454,0070735,GAS 3KG,1.0,13000.0,13000.0
463,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
463,0070709,DJARUM BLACK MENTHOL,1.0,9300.0,9300.0
589,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
508,035054,AMPLOP AMWAY 310,1.0,900.0,900.0
595,0330003,AGUARIA 1500 ML 12 D 2400,1.0,3000.0,3000.0
728,0070241,CHARM BF EXTRA MAXI 10P,1.0,4400.0,4400.0
604,0070735,GAS 3KG,1.0,13000.0,13000.0
668,0160500,MAMY POKO L1,1.0,3100.0,3100.0
491,0100893,REXONA DEO FRESH34G,1.0,5600.0,5600.0
668,0120162,MR JUSSIE SUSU MGG125ML,1.0,950.0,950.0
736,0210068,NEO MILD 16S,1.0,6700.0,6700.0
672,0330013,AQUA 330ML 24 D 5400,1.0,1200.0,1200.0
458,0120159,ABC KACANG HIJAU 250ML,1.0,2700.0,2700.0
458,0240337,DETTOL SOAP ACTI 70G4+1,1.0,2500.0,2500.0
458,0240700,LIFEBUOY SOAP MILDCARE 85G,1.0,1700.0,1700.0
458,0240712,LIFEBUOY SOAP NATPURE 85G,1.0,1800.0,1800.0
675,0120338,YOU C1000 LEMON 500ML,1.0,6300.0,6300.0
525,0100809,PONDS WHITE B FF50G,1.0,8900.0,8900.0
500,0330012,AQUA 1500ML 12 D 5500,1.0,2600.0,2600.0
500,0070735,GAS 3KG,1.0,13000.0,13000.0
525,0120222,CAP KAKI TIGA LP STRAW 320ML,1.0,5000.0,5000.0
734,0210054,MARLBORO BLACK MENTHOL20S,1.0,9400.0,9400.0
745,0340044,WALLS POPULAIRE CHO 90ML,1.0,3000.0,3000.0
574,006019,GULA PASIR 1KG,1.0,9000.0,9000.0
574,006021,GULA PASIR 1/2 KG,1.0,4500.0,4500.0
739,0130054,HEMART 1000ML/REFF,1.0,9500.0,9500.0
473,0200288,SUGUS ORANGE 30G,1.0,1800.0,1800.0
11401,0340002,WALLS PADDLE P JELLY WAVE 60ML,1.0,2000.0,2000.0
690,0330002,AGUARIA 600ML 24 D 6000,1.0,1500.0,1500.0
682,0200285,DOUBLEMINT 5S 15G,1.0,2000.0,2000.0
585,0120290,ENERGEN JAHE 30G/S,1.0,999.0,999.0
582,0270024,DANCOW BATITA MADU 150GR,1.0,9800.0,9800.0
582,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
20148,006019,GULA PASIR 1KG,1.0,9800.0,9800.0
664,0280167,GARUDA PILUS SAPI PNG20G,1.0,500.0,500.0
664,0040180,GERY TOYA TOYA CKLT14G,1.0,500.0,500.0
26179,0070708,WALLS MOO MINI 35ML,1.0,1500.0,1500.0
715,0100893,REXONA DEO FRESH34G,1.0,5600.0,5600.0
559,0200245,OKKY JELLY DRINK APEL 195G,1.0,750.0,750.0
559,006020,GULA PASIR 1/4KG,1.0,2500.0,2500.0
750,0340044,WALLS POPULAIRE CHO 90ML,1.0,3000.0,3000.0
781,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
754,0210004,WISMILAK DIPLOMAT 12S,1.0,8500.0,8500.0
746,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
759,0240099,LUX SOFT KISS PINK90G,1.0,1650.0,1650.0
706,0240621,DETTOL SBN CAIR 100ML,1.0,9861.0,9861.0
706,0120337,MIZONE ORANGE LIME 500ML,1.0,2650.0,2650.0
763,0160500,MAMY POKO L1,1.0,3100.0,3100.0
758,0210007,GUDANG GARAM SURYA PREMIUM 12S,1.0,7900.0,7900.0
765,007447,CHARM PENTY PARFUM,1.0,6600.0,6600.0
767,0260013,PRODENTAL SUPREME MEDIUM,1.0,1850.0,1850.0
792,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
708,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
768,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
726,0070709,DJARUM BLACK MENTHOL,1.0,9300.0,9300.0
673,0330002,AGUARIA 600ML 24 D 6000,1.0,1500.0,1500.0
673,0120337,MIZONE ORANGE LIME 500ML,1.0,2650.0,2650.0
673,0120171,COCA COLA ZERO 250ML,1.0,4150.0,4150.0
726,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
717,0330010,AQUA 240ML,1.0,500.0,500.0
760,0210062,GUDANG GARAM PROFS 16S,1.0,8947.092,8947.092
723,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
725,042006,WALLS CORNETTO DISC CHOCOLATE,1.0,6000.0,6000.0
725,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
776,0210009,GUDANG GARAM FILTER 12S,1.0,8353.815,8353.815
773,0240694,LIFEBUOY SHP TOTALP 85G,1.0,1500.0,1500.0
692,035034,MIKA SAMPUL INTR FOLDER,1.0,1550.0,1550.0
692,035033,MIKA SAMPUL,1.0,500.0,500.0
2421,0070832,ARBAIN MADU BUNGA KARET 110ML,1.0,0.0,0.0
730,0120171,COCA COLA ZERO 250ML,1.0,4150.0,4150.0
22280,0200061,DYNAMITE COKLT 50S 175G,1.0,4620.0,4620.0
20870,0210030,DJARUM SUPER 12S,1.0,8700.0,8700.0
600,0230113,ATTACK SOFTENER 50G,1.0,1000.0,1000.0
600,0240700,LIFEBUOY SOAP MILDCARE 85G,1.0,1700.0,1700.0
600,0070395,PASEO ELEGANT 4PC,1.0,3700.0,3700.0
600,0120348,MIZONE LYCHEE LEMON 500ML,1.0,2650.0,2650.0
600,0040301,OREO STROWBERY29.4G,1.0,1000.0,1000.0
600,0040123,OREO VANILA 29.4G,1.0,1000.0,1000.0
650,0240096,LUX POWER ME UP ORNG90G,1.0,2000.0,2000.0
705,0040424,GERY CHOCOLATOS MINI 30G,1.0,1100.0,1100.0
782,0120171,COCA COLA ZERO 250ML,1.0,4150.0,4150.0
553,0130025,BLUE BAND 200G/S,1.0,4900.0,4900.0
553,0170185,POLYTEX SABUT STAILESS,1.0,1750.0,1750.0
553,0190149,DAHLIA KAMPER K 24,1.0,3400.0,3400.0
553,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
784,0210068,NEO MILD 16S,1.0,6700.0,6700.0
642,042006,WALLS CORNETTO DISC CHOCOLATE,1.0,6000.0,6000.0
787,0210031,DJARUM SUPER 16S,1.0,10900.0,10900.0
712,0340001,WALLS PADDLE P TRICO60ML,1.0,1500.0,1500.0
580,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
580,0210024,DJI SAM SOE KRETEK 12,1.0,9400.0,9400.0
798,0070735,GAS 3KG,1.0,13000.0,13000.0
833,0340001,WALLS PADDLE P TRICO60ML,1.0,1500.0,1500.0
795,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
824,0070735,GAS 3KG,1.0,13000.0,13000.0
797,0070735,GAS 3KG,1.0,13000.0,13000.0
801,0070735,GAS 3KG,1.0,13000.0,13000.0
805,0070735,GAS 3KG,1.0,13000.0,13000.0
807,0070724,ANEKA BOGA BROWNIES CUP,1.0,2000.0,2000.0
14755,0070735,GAS 3KG,1.0,12999.99,12999.99
586,0210068,NEO MILD 16S,1.0,6500.0,6500.0
586,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
775,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
769,0210012,GUDANG GARAM KRETEK12S,1.0,5900.0,5900.0
769,0210035,LA LIGHTS MENTHOL 12S,1.0,6900.0,6900.0
772,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
772,0210042,MARLBORO LIGHTS PUTIH20S,1.0,10800.0,10800.0
9321,0210030,DJARUM SUPER 12S,1.0,8500.016,8500.016
554,006021,GULA PASIR 1/2 KG,1.0,4500.0,4500.0
554,019245,DAHLIA ANTI JAMUR,1.0,4700.0,4700.0
686,0240133,PEPSODENT 75G,1.0,2350.0,2350.0
686,0130057,FORTUNE 1000L/R,1.0,9050.0,9050.0
686,0100116,CITRA H&B LWE MTIA 60ML,1.0,4800.0,4800.0
686,0230129,BUKRIM 5000 /550G,1.0,3700.0,3700.0
686,0210032,DJARUM 76 12S,1.0,5800.0,5800.0
815,0210027,MARLBORO FILTER MERAH20S,1.0,10800.0,10800.0
909,0330002,AGUARIA 600ML 24 D 6000,1.0,1500.0,1500.0
814,0210024,DJI SAM SOE KRETEK 12,1.0,9400.0,9400.0
841,007448,NASA TISSUE ROLL,1.0,1700.0,1700.0
789,0120338,YOU C1000 LEMON 500ML,1.0,6300.0,6300.0
756,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
756,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
757,0210009,GUDANG GARAM FILTER 12S,1.0,8353.815,8353.815
757,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
789,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
2199,0330007,AGUARIA CUP 240ML,1.0,500.0,500.0
838,0070718,MOTHERLAND SEMIR,1.0,6000.0,6000.0
840,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
864,0210070,RED MILD 16S,1.0,6200.0,6200.0
844,0120337,MIZONE ORANGE LIME 500ML,1.0,2650.0,2650.0
854,0210027,MARLBORO FILTER MERAH20S,1.0,10800.0,10800.0
859,0270064,SGM 1 ANANDA 150 G,1.0,10700.0,10700.0
771,0120067,YOU C1000 ORANGE 500ML,1.0,6000.0,6000.0
771,0210004,WISMILAK DIPLOMAT 12S,1.0,8500.0,8500.0
7231,0270004,DANCOW INSTAN ZINK 200GR,1.0,13800.0,13800.0
26229,0070257,CHARM BODY F ACT SLIM W10P,1.0,5200.0,5200.0
806,004439,CHOCLTE SHORTCAKE 225G,1.0,6600.0,6600.0
806,0070721,ANEKA BOGA ROTI SEMIR,1.0,9000.0,9000.0
828,0270064,SGM 1 ANANDA 150 G,1.0,10700.0,10700.0
828,0070404,SWEETY BABY DIAPERS M 10S,1.0,13500.0,13500.0
800,0120063,POCARI PET 2LT,1.0,14500.0,14500.0
800,0070718,MOTHERLAND SEMIR,1.0,6000.0,6000.0
696,0100879,BISKUAT BOLU RS PANDAN16G,1.0,1000.0,1000.0
696,0040123,OREO VANILA 29.4G,1.0,1000.0,1000.0
696,0240133,PEPSODENT 75G,1.0,2350.0,2350.0
873,0270040,LACTOGEN 2 GOLD 180G,1.0,14800.0,14800.0
897,0120061,POCARI PET 350ML,1.0,4600.0,4600.0
901,0210049,DJI SAM SOE REFILL SUP PRE 12,1.0,13000.0,13000.0
907,0210036,LA LIGHTS 16S,1.0,9300.0,9300.0
731,0280204,GARUDA PILUS SAPI PNG95G,1.0,2100.0,2100.0
731,0080097,TORABIKA CAPPUCCINO25G,1.0,1250.0,1250.0
910,024808,HOLLY SBN HIJAU,1.0,2500.0,2500.0
889,0340021,WALLS CONELLO MOCHA125ML,1.0,6000.0,6000.0
912,006019,GULA PASIR 1KG,1.0,9800.0,9800.0
917,0210007,GUDANG GARAM SURYA PREMIUM 12S,1.0,7900.0,7900.0
836,0040267,RICHEESE NABATI KEJU 20G,1.0,1000.0,1000.0
915,0210036,LA LIGHTS 16S,1.0,9300.0,9300.0
793,0210009,GUDANG GARAM FILTER 12S,1.0,8300.0,8300.0
793,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
793,0210031,DJARUM SUPER 16S,1.0,10900.0,10900.0
922,0070816,ADES 600ML,1.0,2000.0,2000.0
957,0040415,GERY CHOCOLATOS MOCHA 14.5G,1.0,550.0,550.0
933,0120481,MILKUAT ANGGUR 70ML,1.0,1000.0,1000.0
923,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
948,0070710,ROTI SEMPURNA,1.0,6000.0,6000.0
7547,0210013,CLAS MILD 12S,1.0,6899.985,6899.985
809,0200198,NANO NANO RUJAK NANAS,1.0,1300.0,1300.0
809,0200197,NANO NANO KULIT JERUK,1.0,1300.0,1300.0
858,0210021,SAMPOERNA AMILD 12S,1.0,7600.0,7600.0
858,012511,MIZONE APPLE GUAVA 500ML,1.0,2650.0,2650.0
834,0340001,WALLS PADDLE P TRICO60ML,1.0,1500.0,1500.0
25368,035003,BUKU UPIN IPIN,1.0,1320.0,1320.0
623,0070721,ANEKA BOGA ROTI SEMIR,1.0,9000.0,9000.0
623,0240621,DETTOL SBN CAIR 100ML,1.0,9861.0,9861.0
623,0210029,SAMPOERNA AVOLUT MENT16S,1.0,10000.0,10000.0
892,0070725,ANEKA BOGA ROTI TAWAR,1.0,3000.0,3000.0
869,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
832,0110036,SARIMI AYAM BAWANG 70G,1.0,950.0,950.0
1752,0270075,SGM 3 MADU 150GR,1.0,10500.0,10500.0
3031,0120061,POCARI PET 350ML,1.0,4400.0,4400.0
2001,0210009,GUDANG GARAM FILTER 12S,1.0,8272.88,8272.88
2875,0280063,IYES PEDAS 80G,1.0,4900.0,4900.0
3031,0120253,FRESTEA FRUTCY MRKISA500ML,1.0,5000.0,5000.0
1557,012511,MIZONE APPLE GUAVA 500ML,1.0,2650.0,2650.0
1710,0210069,RED MILD MENTHOL 16S,1.0,6200.0,6200.0
2198,0070829,ARBAIN MADU KALIANDRA 110ML,1.0,16500.0,16500.0
1693,0340008,WALLS FEAST CHOCO65ML,1.0,3000.0,3000.0
2191,0340021,WALLS CONELLO MOCHA125ML,1.0,6000.0,6000.0
1683,0210009,GUDANG GARAM FILTER 12S,1.0,8272.88,8272.88
2204,0120286,JUS MADU 200ML,1.0,3000.0,3000.0
2233,0210068,NEO MILD 16S,1.0,6700.0,6700.0
2207,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
1988,0070725,ANEKA BOGA ROTI TAWAR,1.0,2999.97,2999.97
1311,0070718,MOTHERLAND SEMIR,1.0,6000.0,6000.0
1300,0330002,AGUARIA 600ML 24 D 6000,1.0,1500.0,1500.0
1940,0210022,SAMPOERNA AMILD 16S,1.0,9999.7,9999.7
1922,0210012,GUDANG GARAM KRETEK12S,1.0,5900.0,5900.0
1927,0210034,LA LIGHTS 12S,1.0,6900.0,6900.0
1754,0210027,MARLBORO FILTER MERAH20S,1.0,10778.584,10778.584
1933,0210009,GUDANG GARAM FILTER 12S,1.0,8272.88,8272.88
1946,0210066,BINTANG BUANA FILTER 12S,1.0,4800.168,4800.168
1929,0210022,SAMPOERNA AMILD 16S,1.0,9999.7,9999.7
1948,0210016,PALL MALL FILTER MRH20S,1.0,6000.0,6000.0
1580,0070725,ANEKA BOGA ROTI TAWAR,1.0,2999.97,2999.97
1580,0070718,MOTHERLAND SEMIR,1.0,6000.0,6000.0
1942,0210071,DJARUM 76 16S,1.0,7500.0,7500.0
1974,0070249,CHARM SPR COM 5P/28CM,1.0,4400.0,4400.0
1685,0210066,BINTANG BUANA FILTER 12S,1.0,4812.9808,4812.9808
1952,0210027,MARLBORO FILTER MERAH20S,1.0,10778.584,10778.584
1967,0210022,SAMPOERNA AMILD 16S,1.0,9999.7,9999.7
1944,016,KOREK TOKAI,1.0,1500.0,1500.0
1972,0270068,SGM 2 PRESINUTRI 150G,1.0,11200.0,11200.0
1931,0210074,BENTOEL BIRU 12,1.0,7211.1095,7211.1095
1949,0210062,GUDANG GARAM PROFS 16S,1.0,8947.092,8947.092
1563,0210070,RED MILD 16S,1.0,6200.0,6200.0
1423,0240600,SUMBER AYU SIRIH CONFIDEN 60ML,1.0,4500.0,4500.0
1923,0120253,FRESTEA FRUTCY MRKISA500ML,1.0,5000.0,5000.0
1921,0210068,NEO MILD 16S,1.0,6700.0,6700.0
1628,0270058,IDEAL PUTIH 150G,1.0,6800.0,6800.0
1628,0230156,DAIA LEMON 360G,1.0,4300.0,4300.0
1687,0210068,NEO MILD 16S,1.0,6700.0,6700.0
888,0120253,FRESTEA FRUTCY MRKISA500ML,1.0,5000.0,5000.0
888,0070731,MOTHERLAND ROTI BROWNIES,1.0,8500.0,8500.0
892,0300079,BENDERA KRIMER 45G/SCT,1.0,950.0,950.0
957,0040179,"GERY CHOCOLATOS 13,5G",1.0,550.0,550.0
947,0290089,BAYGON MAT ELEK 21S/BOX,1.0,5100.0,5100.0
941,005188,BANGO 85ML,1.0,1700.0,1700.0
702,0270064,SGM 1 ANANDA 150 G,1.0,10700.0,10700.0
702,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
702,0210069,RED MILD MENTHOL 16S,1.0,6200.0,6200.0
702,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
1050,007461,PASEO KIDS,1.0,850.0,850.0
1066,012511,MIZONE APPLE GUAVA 500ML,1.0,2650.0,2650.0
865,0210062,GUDANG GARAM PROFS 16S,1.0,8947.09,8947.09
999,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
1059,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
1047,040095,MAGNUM MAINAN,1.0,10500.0,10500.0
969,0040142,ROMA SUPERSTAR WAFER 18G,1.0,532.6316,532.6316
969,0040143,BENG BENG 20G,1.0,977.7778,977.7778
969,0200197,NANO NANO KULIT JERUK,1.0,1300.0,1300.0
12677,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
1004,0070823,SPRITE 200ML,1.0,2000.0,2000.0
1004,0110012,INDOMIE GORENG 85G,1.0,1300.0,1300.0
871,0070243,CHARM EXT MAXI 8+1P,1.0,3600.0,3600.0
871,0070290,MODERN COTTON BUDS 100S KECIL,1.0,2648.0,2648.0
6015,0210036,LA LIGHTS 16S,1.0,9299.616,9299.616
875,0080010,NESCAFE KOPI SUSU TUBRUK32GR,1.0,800.0,800.0
6015,0330012,AQUA 1500ML 12 D 5500,1.0,2968.7,2968.7
934,005188,BANGO 85ML,1.0,1700.0,1700.0
945,0120219,CAP KAKI TIGA LP JERUK320ML,1.0,5000.0,5000.0
945,0120285,BEE JELLY 100ML,1.0,2999.97,2999.97
931,0270024,DANCOW BATITA MADU 150GR,1.0,9800.0,9800.0
936,0120070,KIRANTI DATANG BLN 150ML,1.0,3500.0,3500.0
936,0300076,BENDERA SKM PUTIH GOLD 385G,1.0,7950.0,7950.0
847,0230105,SUNLIGHT JRK NIP800ML/R,1.0,8500.0,8500.0
847,0070293,MODERN COTTON BUDS45S/DWS,1.0,1500.0,1500.0
822,0270085,SGM 4 COKLAT 300GR,1.0,18400.0,18400.0
822,0070720,MOTHERLAND ROTI TAWAR,1.0,6000.0,6000.0
786,0210032,DJARUM 76 12S,1.0,5800.0,5800.0
786,0210036,LA LIGHTS 16S,1.0,9300.0,9300.0
863,0240718,GIV BENGKOANG KTK 80G,1.0,1300.0,1300.0
863,0240209,CIPTADENT COOL 75GR,1.0,2200.0,2200.0
1133,0120285,BEE JELLY 100ML,1.0,2999.97,2999.97
939,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
1424,0340042,WALLS MOO STICK 55G,1.0,2900.0,2900.0
1965,0270037,LACTOGEN 1 GOLD 180G,1.0,18000.0,18000.0
1005,0210021,SAMPOERNA AMILD 12S,1.0,7600.0,7600.0
1005,0210034,LA LIGHTS 12S,1.0,6900.0,6900.0
1169,0120309,YAKULT,1.0,1300.0,1300.0
770,029204,DOMESTOS NOMOS PROTEC 5X25G,1.0,1800.0,1800.0
770,0120337,MIZONE ORANGE LIME 500ML,1.0,2650.0,2650.0
770,012511,MIZONE APPLE GUAVA 500ML,1.0,2650.0,2650.0
1078,0100831,VIVA HB MOISTURIZER 100ML,1.0,2475.0,2475.0
1080,0110001,MIE SEDAAP GORENG 91G,1.0,1248.0,1248.0
856,0210030,DJARUM SUPER 12S,1.0,8653.58,8653.58
856,0120337,MIZONE ORANGE LIME 500ML,1.0,2650.0,2650.0
856,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
856,016,KOREK TOKAI,1.0,1500.0,1500.0
29113,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
899,0100878,BISKUAT ENERGI  59G,1.0,1416.9026,1416.9026
899,0080099,INDOCAFE COFFEE 3IN120G,1.0,850.0,850.0
994,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
1017,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
749,0200243,OKKY JELLY DRINK JAMBU195G,1.0,800.0,800.0
749,0200244,OKKY JELLY DRINK BLACK CURRANT,1.0,750.0,750.0
749,0200245,OKKY JELLY DRINK APEL 195G,1.0,750.0,750.0
1017,0210070,RED MILD 16S,1.0,6200.0,6200.0
919,0120338,YOU C1000 LEMON 500ML,1.0,6300.0,6300.0
867,0070816,ADES 600ML,1.0,2000.0,2000.0
919,0210009,GUDANG GARAM FILTER 12S,1.0,8300.0,8300.0
30531,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
817,0070710,ROTI SEMPURNA,1.0,6000.0,6000.0
817,0070313,SOFTEX MAXI FIT WING 8,1.0,3700.0,3700.0
817,006021,GULA PASIR 1/2 KG,1.0,5000.0,5000.0
950,0210030,DJARUM SUPER 12S,1.0,8653.58,8653.58
1138,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
1021,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
1095,042006,WALLS CORNETTO DISC CHOCOLATE,1.0,6000.0,6000.0
1040,0210009,GUDANG GARAM FILTER 12S,1.0,8300.0,8300.0
1040,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
1123,0210070,RED MILD 16S,1.0,6200.0,6200.0
1097,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
1037,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
1037,0210069,RED MILD MENTHOL 16S,1.0,6200.0,6200.0
1030,0240638,ASEPSO+ FRESH 80G,1.0,4700.0,4700.0
1147,0270064,SGM 1 ANANDA 150 G,1.0,10700.0,10700.0
1106,0120188,FANTA STRAW 500ML/BTL,1.0,7000.0,7000.0
1112,0210004,WISMILAK DIPLOMAT 12S,1.0,8500.0,8500.0
1131,0210072,COUNTRY MERAH 20S,1.0,7500.0,7500.0
1001,0120309,YAKULT,1.0,1300.0,1300.0
904,0080125,TEH SOSRO CELUP 30G/15S,1.0,2000.0,2000.0
904,006021,GULA PASIR 1/2 KG,1.0,5000.0,5000.0
904,0120072,KRATINGDAENG 150ML,1.0,3500.0,3500.0
904,0100003,VASELINE ALOE 100ML,1.0,7300.0,7300.0
904,0210030,DJARUM SUPER 12S,1.0,8653.58,8653.58
1001,0080057,KAPAL API SPECIAL 30G/S,1.0,1700.0,1700.0
1028,0210015,U MILD 16S,1.0,7000.0,7000.0
1028,0210027,MARLBORO FILTER MERAH20S,1.0,10800.0,10800.0
1118,0330010,AQUA 240ML,1.0,500.0,500.0
1032,0080057,KAPAL API SPECIAL 30G/S,1.0,1700.0,1700.0
1032,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
1167,0340047,WALLS MOO ACTIVE 70ML,1.0,3500.0,3500.0
1153,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
20150,0210067,BINTANG BUANA KRETEK 12S,1.0,4300.0,4300.0
7232,0070717,MOTHERLAND SOBEK SPECIAL,1.0,4999.95,4999.95
1051,0230031,DAIA LEMON 900G,1.0,12250.0,12250.0
1108,0340047,WALLS MOO ACTIVE 70ML,1.0,3500.0,3500.0
935,0130057,FORTUNE 1000L/R,1.0,9050.0,9050.0
935,005193,KRUPUK UDANG SINAR JAYA ,1.0,6500.0,6500.0
1022,0210066,BINTANG BUANA FILTER 12S,1.0,4700.0,4700.0
1276,0210024,DJI SAM SOE KRETEK 12,1.0,9400.0,9400.0
1255,0210024,DJI SAM SOE KRETEK 12,1.0,9400.0,9400.0
1276,0330002,AGUARIA 600ML 24 D 6000,1.0,1500.0,1500.0
1247,0070816,ADES 600ML,1.0,2000.0,2000.0
1244,034118,KUBOTA,1.0,7000.0,7000.0
1241,0210045,LA LIGHTS MENTHOL 16S,1.0,9407.364,9407.364
1245,0210036,LA LIGHTS 16S,1.0,9300.0,9300.0
1252,0210035,LA LIGHTS MENTHOL 12S,1.0,6900.0,6900.0
1237,0210011,SURYA SLIM MENTHOL 16S,1.0,8900.0,8900.0
1257,0300159,INDOMILK CHOCHO385G/KL,1.0,6700.0,6700.0
1258,0210049,DJI SAM SOE REFILL SUP PRE 12,1.0,13000.0,13000.0
1276,0070712,STAR MILD HIJAU 16S,1.0,8900.0,8900.0
1262,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
1268,0210011,SURYA SLIM MENTHOL 16S,1.0,8900.0,8900.0
1265,0310039,TANCHO HAIR DYE 6G,1.0,8100.0,8100.0
1274,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
1276,0210013,CLAS MILD 12S,1.0,6899.98,6899.98
1276,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
938,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
1188,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
1188,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
1697,0210030,DJARUM SUPER 12S,1.0,8606.388,8606.388
1991,0070816,ADES 600ML,1.0,2000.0,2000.0
